charge,line,phase,repl,compound,is_standard,was_imputed,peak_area,n_peak_area
negative,rel606,s,r2,Tryptophan,FALSE,FALSE,141729.31813069995,1.520516636677763e-4
negative,rel606,s,r2,Acetylcholine,FALSE,FALSE,8196.019670718266,8.792947308455225e-6
negative,rel606,s,r2,2-Hydroxybutyric acid,FALSE,FALSE,2061107.521258771,0.002211220880330182
negative,rel606,s,r2,Nicotinate,FALSE,FALSE,124626.72123410694,1.3370346058979207e-4
negative,rel606,s,r2,5-Methylcytosine,FALSE,FALSE,3074.4906583618913,3.2984101363125196e-6
negative,rel606,s,r2,Creatinine,FALSE,FALSE,18594.292080523093,1.9948540519759084e-5
negative,rel606,s,r2,Hypoxanthine,FALSE,FALSE,71755.21382648783,7.698124695056427e-5
negative,rel606,s,r2,Acetyl-Methionine,FALSE,TRUE,1553.1634211680987,1.6662824971666166e-6
negative,rel606,s,r2,Uridine,FALSE,FALSE,11836.612970614708,1.2698690137730205e-5
negative,rel606,s,r2,Hydroxyphenyllactic acid,FALSE,FALSE,15193.310665858102,1.629986084625556e-5
negative,rel606,s,r2,2-Hydroxy-3-methylbutyric acid,FALSE,FALSE,3055793.631347068,0.003278351378528731
negative,rel606,s,r2,Pyruvate,FALSE,FALSE,699402.6499422555,7.503411284269481e-4
negative,rel606,s,r2,Adenine,FALSE,FALSE,1977640.2778155394,0.002121674600176608
negative,rel606,s,r2,Acetyl leucine,FALSE,FALSE,105508.62307549595,1.1319296445870979e-4
negative,rel606,s,r2,Phenylethanolamine,FALSE,FALSE,1504803.2060640887,0.0016144001395931808
negative,rel606,s,r2,1-Methyladenosine,FALSE,FALSE,61855.60430880757,6.63606349510306e-5
negative,rel606,s,r2,3 4-Dimethoxyphenylacetic acid,FALSE,FALSE,702710.0908800677,7.538894549391344e-4
negative,rel606,s,r2,Hydroxy-methoxycinnamic acid,FALSE,FALSE,394252.77504984016,4.229667590489925e-4
negative,rel606,s,r2,4-Hydroxy-3-methylbenzoic acid,FALSE,FALSE,608856.1581900994,6.532000083553792e-4
negative,rel606,s,r2,Phenylacetylglycine,FALSE,FALSE,46820.23650645294,5.023022016912434e-5
negative,rel606,s,r2,Leucic acid,FALSE,FALSE,1024569.5794087003,0.0010991904226112384
negative,rel606,s,r2,Phenylpropanolamine,FALSE,FALSE,27219.578626416107,2.9202018813536604e-5
negative,rel606,s,r2,Acetyl-Phenylalanine,FALSE,FALSE,25986.388753696396,2.7879013988293822e-5
negative,rel606,s,r2,2-hydroxy pyridine,FALSE,FALSE,154580.9147741501,1.658392601664892e-4
negative,rel606,s,r2,Phenyllactic acid,FALSE,FALSE,222359.6441641001,2.385544097273305e-4
negative,rel606,s,r2,Hydroxyoctanoic acid,FALSE,FALSE,950739.8468173501,0.00101998356677701
negative,rel606,s,r2,Cresol,FALSE,FALSE,69834.30324810708,7.492043375360474e-5
negative,rel606,s,r2,Hydroxyphenyl pyruvate,FALSE,FALSE,159242.00018442914,1.7083981898154647e-4
negative,rel606,s,r2,3-Phenylbutyric acid,FALSE,FALSE,286798.180579159,3.076860953619907e-4
negative,rel606,s,r2,Pyridoxic acid,FALSE,FALSE,49266.11662730061,5.2854237178532876e-5
negative,rel606,s,r2,2 3-dihydroxybenzoic acid,FALSE,FALSE,103803.766802706,1.1136394110622951e-4
negative,rel606,s,r2,5- Methylthioadenosine,FALSE,FALSE,561471.3737599992,6.023641234434696e-4
negative,rel606,s,r2,Methylphenyllactate,FALSE,FALSE,413356.49979010306,4.434618349254567e-4
negative,rel606,s,r2,Phenyl-pyruvate,FALSE,FALSE,483793.54965961527,5.190289141844766e-4
negative,rel606,s,r2,Undecanoic acid,FALSE,FALSE,440822.0739116191,4.7292776543191647e-4
negative,rel606,s,r2,6-Phosphogluconate,FALSE,FALSE,5462.8153289498805,5.860679851085359e-6
negative,rel606,s,r2,CDP,FALSE,FALSE,28587.10230227312,3.0669141161697336e-5
negative,rel606,s,r2,Carbamoyl phosphate,FALSE,FALSE,2429457.7696555117,0.0026063985952861895
negative,rel606,s,r2,Citrulline,FALSE,FALSE,9539.954878499275,1.023476320724023e-5
negative,rel606,s,r2,Cytosine,FALSE,FALSE,76492.94373976014,8.206403239554415e-5
negative,rel606,s,r2,N-acetyl-glutamine,FALSE,FALSE,4246.583206959706,4.555867833403478e-6
negative,rel606,s,r2,Orotate,FALSE,FALSE,120965.12379851704,1.2977518386408538e-4
negative,rel606,s,r2,Phosphoenolpyruvate,FALSE,FALSE,2853194.070571379,0.0030609962068493188
negative,rel606,s,r2,Thymine,FALSE,FALSE,285462.1013299738,3.062527075823129e-4
negative,rel606,s,r2,UDP,FALSE,FALSE,191983.03068527408,2.0596542477370843e-4
negative,rel606,s,r2,Xylose-5-phosphate,FALSE,FALSE,18977.905848998096,2.0360093418423985e-5
negative,rel606,s,r2,Ribulose-5-phosphate,FALSE,FALSE,5191.2545059446675,5.5693408714759655e-6
negative,rel606,s,r2,Succinyl-CoA,FALSE,FALSE,5922.4352394314965,6.3537745259578976e-6
negative,rel606,s,r2,Coenzyme A,FALSE,FALSE,1647144.9594885895,0.0017671088430784025
negative,rel606,s,r2,Acetyl CoA,FALSE,FALSE,109005.19389985895,1.1694419545303601e-4
negative,rel606,s,r2,Propionyl CoA,FALSE,FALSE,26568.676935089297,2.8503711036742378e-5
negative,rel606,s,r2,Butyryl CoA,FALSE,FALSE,101006.108593563,1.0836252551569009e-4
negative,rel606,s,r2,Itaconic acid,FALSE,FALSE,1412174.0615925598,0.0015150246842760922
negative,rel606,s,r2,NegIS_Alanine-2H4-15N,TRUE,FALSE,76965528.55596036,0.08257103622844983
negative,rel606,s,r2,NegIS_Glucose-2H7-13C6,TRUE,FALSE,12131305.11286018,0.013014845123087036
negative,rel606,s,r2,NegIS_Glutamine-2H5-15N2,TRUE,FALSE,16670301.925188394,0.017884423455925585
negative,rel606,s,r2,NegIS_Glycine-13C2_15N1,TRUE,FALSE,2194233.071786518,0.002354042151901995
negative,rel606,s,r2,NegIS_Inosine-15N4,TRUE,FALSE,1183137.9954944798,0.0012693075994170467
negative,rel606,s,r2,NegIS_Lysine-2H8,TRUE,FALSE,196150.26150311905,2.1043616087191384e-4
negative,rel606,s,r2,NegIS_Malate-2H3,TRUE,FALSE,10711263.890466617,0.01149138030162612
negative,rel606,s,r2,NegIS_Serine-13C3-15N1,TRUE,FALSE,623240.2639360541,6.686317287495231e-4
negative,rel606,s,r2,NegIS_Thymine-2H4,TRUE,FALSE,2378240.6262258594,0.0025514512352797854
negative,rel607,s,r1,GTP,FALSE,FALSE,2828.3766584672885,3.0193215729960514e-6
negative,rel607,s,r1,CTP,FALSE,TRUE,184.3936120819949,1.9684210347837288e-7
negative,rel607,s,r1,UTP,FALSE,FALSE,4790.757614872003,5.114183704732139e-6
negative,rel607,s,r1,Fructose-1 6-bisphosphate,FALSE,FALSE,11468.600191061603,1.224285028137083e-5
negative,rel607,s,r1,Thiamine pyrophosphate,FALSE,FALSE,322358.88741145126,3.4412147338814446e-4
negative,rel607,s,r1,ATP,FALSE,FALSE,66625.97701026539,7.112392513451362e-5
negative,rel607,s,r1,Glutathione disulfide,FALSE,FALSE,625929.6698408865,6.681864488137239e-4
negative,rel607,s,r1,Lysine,FALSE,FALSE,3312000.406009001,0.003535594966002055
negative,rel607,s,r1,"NADP+",FALSE,FALSE,488035.1752682148,5.209826380998158e-4
negative,rel607,s,r1,Pyridoxamine 5-phosphate,FALSE,FALSE,41311.06404234932,4.4099991595206884e-5
negative,rel607,s,r1,Arginine,FALSE,FALSE,156524.65608456312,1.6709170237531675e-4
negative,rel607,s,r1,Ornithine,FALSE,FALSE,15898.066571012192,1.697135182581964e-5
negative,rel607,s,r1,"NADPH",FALSE,FALSE,4473.866728021338,4.775899378954767e-6
negative,rel607,s,r1,Glucose-6-phosphate,FALSE,FALSE,4145.047228328918,4.424881134595086e-6
negative,rel607,s,r1,ADP,FALSE,FALSE,1779210.769481201,0.0018993260473704422
negative,rel607,s,r1,Isocitrate,FALSE,FALSE,644032029.6367347,0.6875109066401295
negative,rel607,s,r1,GMP,FALSE,FALSE,1034547.2066240708,0.0011043899297823972
negative,rel607,s,r1,CMP,FALSE,FALSE,934231.3509184918,9.973017078729616e-4
negative,rel607,s,r1,Aconitate,FALSE,FALSE,5613892.893408507,0.00599288919699362
negative,rel607,s,r1,UDP-D-Glucose,FALSE,FALSE,47616.82025887381,5.083145210334294e-5
negative,rel607,s,r1,UMP,FALSE,FALSE,4797936.912582783,0.005121847679893377
negative,rel607,s,r1,"NAD+",FALSE,FALSE,4105089.0740901865,0.00438222538832136
negative,rel607,s,r1,ADP-D-Glucose,FALSE,FALSE,1170.7528687013398,1.2497908941988432e-6
negative,rel607,s,r1,Dihydroxyacetone phosphate,FALSE,TRUE,477.37358168296396,5.096012757844061e-7
negative,rel607,s,r1,UDP-N-acetyl-glucosamine,FALSE,FALSE,88657.88743625906,9.464321923007712e-5
negative,rel607,s,r1,5-Aminoimidazole-4-carboxamide ribonucleotide,FALSE,FALSE,3082.92569992321,3.291055328806997e-6
negative,rel607,s,r1,Glycerol-3-phosphate,FALSE,FALSE,64863.403017741424,6.924235902000846e-5
negative,rel607,s,r1,AMP,FALSE,FALSE,13145400.440422194,0.014032852030728763
negative,rel607,s,r1,Deoxyribose phosphate,FALSE,FALSE,986.3073673308602,1.052893398363989e-6
negative,rel607,s,r1,N-carbomoyl-L-aspartate,FALSE,FALSE,179229.42663583,1.9132928167018857e-4
negative,rel607,s,r1,Tartaric acid,FALSE,FALSE,113641.13099155002,1.213130922132539e-4
negative,rel607,s,r1,Malate,FALSE,FALSE,2526894.462797632,0.002697486185713195
negative,rel607,s,r1,Aminoadipic acid,FALSE,FALSE,112536.84370589592,1.201342540219617e-4
negative,rel607,s,r1,Galacturonic acid,FALSE,FALSE,58029.25783038814,6.194683777626265e-5
negative,rel607,s,r1,"NADH",FALSE,FALSE,31545.038540486385,3.367465754645845e-5
negative,rel607,s,r1,Glutathione,FALSE,FALSE,794871.6880399846,8.485338147159898e-4
negative,rel607,s,r1,Aspartate,FALSE,FALSE,582560.8607101481,6.218897928815731e-4
negative,rel607,s,r1,Glutamate,FALSE,FALSE,879990.2319021568,9.393987477777473e-4
negative,rel607,s,r1,Malonic acid,FALSE,FALSE,8755793.439318897,0.009346900788793435
negative,rel607,s,r1,2-Hydroxyglutarate,FALSE,FALSE,30593549.7685038,0.03265893336166499
negative,rel607,s,r1,N-Acetylaspartate,FALSE,FALSE,143613.2982666331,1.5330869328434484e-4
negative,rel607,s,r1,FAD,FALSE,FALSE,52230.775320693814,5.575689723925943e-5
negative,rel607,s,r1,Glucuronic acid,FALSE,FALSE,21979.86712960431,2.3463737334038185e-5
negative,rel607,s,r1,Succinate,FALSE,FALSE,9372423.379071219,0.010005159678773938
negative,rel607,s,r1,N-acetyl-glutamate,FALSE,FALSE,202798.31453745413,2.164893152462903e-4
negative,rel607,s,r1,Inositol,FALSE,FALSE,28616.288812152423,3.054818667483945e-5
negative,rel607,s,r1,Glycerophosphocholine (+HAc),FALSE,FALSE,55286.54048676186,5.901895841498662e-5
negative,rel607,s,r1,Acetyllysine,FALSE,FALSE,31309.013933090606,3.34226988171518e-5
negative,rel607,s,r1,N-acetyl-L-ornithine,FALSE,FALSE,42871.229445929326,4.576548443060029e-5
negative,rel607,s,r1,Fumarate,FALSE,FALSE,146965.8753875289,1.5688760431656188e-4
negative,rel607,s,r1,a-ketoglutarate,FALSE,FALSE,29584.643887034512,3.1581915813834715e-5
negative,rel607,s,r1,Asparagine,FALSE,FALSE,481436.2882344014,5.139382573878941e-4
negative,rel607,s,r1,Serine,FALSE,FALSE,147722.8295345559,1.5769566076089908e-4
negative,rel607,s,r1,S-adenosyl-L-homocysteine,FALSE,FALSE,6262.726849296178,6.685526209973931e-6
negative,rel607,s,r1,Glutamine,FALSE,FALSE,117435.30428033501,1.253634117589971e-4
negative,rel607,s,r1,Histidine,FALSE,FALSE,98717.47556040144,1.0538193443894088e-4
negative,rel607,s,r1,Methionine sulfoxide,FALSE,FALSE,10840.054052860904,1.1571870725302386e-5
negative,rel607,s,r1,Glycine,FALSE,FALSE,147011.571150569,1.5693638502005427e-4
negative,rel607,s,r1,Threonine,FALSE,FALSE,62880.57609507222,6.712567060610508e-5
negative,rel607,s,r1,Alanine,FALSE,FALSE,1306816.7799955995,0.0013950405381764615
negative,rel607,s,r1,Threonic acid,FALSE,FALSE,212393.08618038296,2.2673183401504743e-4
negative,rel607,s,r1,Glucose,FALSE,FALSE,32606.156122290897,3.4807411628782106e-5
negative,rel607,s,r1,Thiamine,FALSE,FALSE,24332355.826921165,0.025975043546658135
negative,rel607,s,r1,Proline,FALSE,FALSE,121551.204671856,1.297571783414001e-4
negative,rel607,s,r1,Sorbitol,FALSE,FALSE,1533259.6346688797,0.0016367706465476525
negative,rel607,s,r1,Pipecolic acid,FALSE,FALSE,20153.871779211193,2.1514468258744626e-5
negative,rel607,s,r1,Pyridoxamine,FALSE,FALSE,9950.492593482904,1.0622254592399731e-5
negative,rel607,s,r1,Valine,FALSE,FALSE,268487.7281152068,2.866134491515137e-4
negative,rel607,s,r1,Tyrosine,FALSE,FALSE,642459.1000776585,6.858317879356584e-4
negative,rel607,s,r1,Glycerate,FALSE,FALSE,222555.0444724699,2.3757983044555504e-4
negative,rel607,s,r1,Acetyl glycine,FALSE,FALSE,59999.821491348586,6.405043503042898e-5
negative,rel607,s,r1,Methionine,FALSE,FALSE,131015.53882250794,1.3986045372714454e-4
negative,rel607,s,r1,Pantothenate,FALSE,FALSE,57136.08000422101,6.099336113410653e-5
negative,rel607,s,r1,Isoleucine,FALSE,FALSE,373087.9745193018,3.9827530280283464e-4
negative,rel607,s,r1,D-Xylose,FALSE,FALSE,234408.59881189093,2.5023362329402575e-4
negative,rel607,s,r1,Xanthine,FALSE,FALSE,1313807.1630233708,0.001402502844943868
negative,rel607,s,r1,Lactate,FALSE,FALSE,14856397.485945804,0.015859359216543772
negative,rel607,s,r1,N-Acetyl-L-alanine,FALSE,FALSE,74313.10977436505,7.933001951011508e-5
negative,rel607,s,r1,Leucine,FALSE,FALSE,295181.2216933899,3.151090318660575e-4
negative,rel607,s,r1,Pterin,FALSE,FALSE,24566.19550106878,2.6224669836941154e-5
negative,rel607,s,r1,Phenylalanine,FALSE,FALSE,677333.5601964645,7.230606377312024e-4
negative,rel607,s,r1,Guanine,FALSE,FALSE,217620.12876177081,2.3231175647046243e-4
negative,rel607,s,r1,Tryptophan,FALSE,FALSE,148587.0656312851,1.5861824180511913e-4
negative,rel607,s,r1,Acetylcholine,FALSE,FALSE,6490.460800888798,6.928634577768144e-6
negative,rel607,s,r1,2-Hydroxybutyric acid,FALSE,FALSE,1919708.4975906913,0.0020493088370275307
negative,rel607,s,r1,Nicotinate,FALSE,FALSE,108308.43652429595,1.1562038526809682e-4
negative,rel607,s,r1,5-Methylcytosine,FALSE,FALSE,2653.4848424949605,2.8326227359352686e-6
negative,rel607,s,r1,Creatinine,FALSE,FALSE,96095.50168703336,1.0258294999109785e-4
negative,rel607,s,r1,Hypoxanthine,FALSE,FALSE,93727.37517201272,1.0005495024503132e-4
negative,rel607,s,r1,Acetyl-Methionine,FALSE,TRUE,355.88774275185824,3.799138760527931e-7
negative,rel607,s,r1,Uridine,FALSE,FALSE,17470.484441176293,1.8649924297041964e-5
negative,rel607,s,r1,Hydroxyphenyllactic acid,FALSE,FALSE,23943.025334990587,2.5559429187166083e-5
negative,rel607,s,r1,2-Hydroxy-3-methylbutyric acid,FALSE,FALSE,3219801.134720078,0.0034371712825850037
negative,rel607,s,r1,Pyruvate,FALSE,FALSE,528321.3285771498,5.639885268008665e-4
negative,rel607,s,r1,Adenine,FALSE,FALSE,1653834.2907661814,0.0017654853491037277
negative,rel607,s,r1,Acetyl leucine,FALSE,FALSE,109660.54748869095,1.1706377782037967e-4
negative,rel607,s,r1,Phenylethanolamine,FALSE,FALSE,1633718.3962358087,0.0017440114219540882
negative,rel607,s,r1,1-Methyladenosine,FALSE,FALSE,45601.553986349805,4.8680134345240514e-5
negative,rel607,s,r1,3 4-Dimethoxyphenylacetic acid,FALSE,FALSE,589995.333579622,6.298261701853019e-4
negative,rel607,s,r1,Hydroxy-methoxycinnamic acid,FALSE,FALSE,379585.7652098907,4.052117621142828e-4
negative,rel607,s,r1,4-Hydroxy-3-methylbenzoic acid,FALSE,FALSE,520061.10423065827,5.551706511857197e-4
negative,rel607,s,r1,Phenylacetylglycine,FALSE,FALSE,48960.54341134307,5.226589057893949e-5
negative,rel607,s,r1,Leucic acid,FALSE,FALSE,1445326.99609828,0.0015429016380434774
negative,rel607,s,r1,Phenylpropanolamine,FALSE,FALSE,44538.18022347378,4.754497176609893e-5
negative,rel607,s,r1,Acetyl-Phenylalanine,FALSE,FALSE,23882.35673393111,2.549466482297364e-5
negative,rel607,s,r1,2-hydroxy pyridine,FALSE,FALSE,91258.91876762445,9.741984729597479e-5
negative,rel607,s,r1,Phenyllactic acid,FALSE,FALSE,218398.68395341004,2.331428722551466e-4
negative,rel607,s,r1,Hydroxyoctanoic acid,FALSE,FALSE,846381.7700376649,9.035213643186202e-4
negative,rel607,s,r1,Cresol,FALSE,FALSE,63395.870579586895,6.76757528410448e-5
negative,rel607,s,r1,Hydroxyphenyl pyruvate,FALSE,FALSE,136408.02748571688,1.456169915999279e-4
negative,rel607,s,r1,3-Phenylbutyric acid,FALSE,FALSE,314798.0468117279,3.3605019721480054e-4
negative,rel607,s,r1,Pyridoxic acid,FALSE,FALSE,36009.23283673738,3.844023150364872e-5
negative,rel607,s,r1,2 3-dihydroxybenzoic acid,FALSE,FALSE,237445.63443652907,2.534756904889929e-4
negative,rel607,s,r1,5- Methylthioadenosine,FALSE,FALSE,379277.49962771113,4.048826853911736e-4
negative,rel607,s,r1,Methylphenyllactate,FALSE,FALSE,357015.18885431316,3.8111743652248574e-4
negative,rel607,s,r1,Phenyl-pyruvate,FALSE,FALSE,349338.2358928469,3.7292220919233514e-4
negative,rel607,s,r1,Undecanoic acid,FALSE,FALSE,648310.0576887325,6.920777461905162e-4
negative,rel607,s,r1,6-Phosphogluconate,FALSE,FALSE,6112.080883498158,6.524710070773689e-6
negative,rel607,s,r1,CDP,FALSE,FALSE,34149.437950771826,3.6454881071720574e-5
negative,rel607,s,r1,Carbamoyl phosphate,FALSE,FALSE,2574526.331460401,0.002748333702144598
negative,rel607,s,r1,Citrulline,FALSE,FALSE,12860.286082767007,1.3728489481185691e-5
negative,rel607,s,r1,Cytosine,FALSE,FALSE,68908.03399570457,7.356004476034759e-5
negative,rel607,s,r1,N-acetyl-glutamine,FALSE,FALSE,2196.95901708483,2.3452766573413388e-6
negative,rel607,s,r1,Orotate,FALSE,FALSE,119535.2475113489,1.2760512305317218e-4
negative,rel607,s,r1,Phosphoenolpyruvate,FALSE,FALSE,3554636.757432148,0.0037946118009952964
negative,rel607,s,r1,Thymine,FALSE,FALSE,274713.72995012486,2.9325977102572545e-4
negative,rel607,s,r1,UDP,FALSE,FALSE,155496.63635522206,1.6599428059559272e-4
negative,rel607,s,r1,Xylose-5-phosphate,FALSE,FALSE,13010.068438585502,1.3888383707728356e-5
negative,rel607,s,r1,Ribulose-5-phosphate,FALSE,FALSE,14004.191476230793,1.4949620415643122e-5
negative,rel607,s,r1,Succinyl-CoA,FALSE,TRUE,4226.8159230448455,4.512170068766008e-6
negative,rel607,s,r1,Coenzyme A,FALSE,FALSE,546716.3614769985,5.8362541621735e-4
negative,rel607,s,r1,Acetyl CoA,FALSE,FALSE,185120.9847110641,1.9761858134385832e-4
negative,rel607,s,r1,Propionyl CoA,FALSE,FALSE,28085.63286512738,2.998170591850355e-5
negative,rel607,s,r1,Butyryl CoA,FALSE,FALSE,143495.7285630499,1.5318318639992874e-4
negative,rel607,s,r1,Itaconic acid,FALSE,FALSE,2211674.3913791813,0.0023609854728304765
negative,rel607,s,r1,NegIS_Alanine-2H4-15N,TRUE,FALSE,78313811.07169628,0.08360080985834663
negative,rel607,s,r1,NegIS_Glucose-2H7-13C6,TRUE,FALSE,12279031.227043519,0.013107993862244444
negative,rel607,s,r1,NegIS_Glutamine-2H5-15N2,TRUE,FALSE,16809131.9188796,0.01794392358389513
negative,rel607,s,r1,NegIS_Glycine-13C2_15N1,TRUE,FALSE,2110607.7347476785,0.0022530957631043875
negative,rel607,s,r1,NegIS_Inosine-15N4,TRUE,FALSE,1206173.1627125605,0.0012876024273656796
negative,rel607,s,r1,NegIS_Lysine-2H8,TRUE,FALSE,180990.13307177302,1.9320885414857148e-4
negative,rel607,s,r1,NegIS_Malate-2H3,TRUE,FALSE,11834603.497933615,0.012633562627591863
negative,rel607,s,r1,NegIS_Serine-13C3-15N1,TRUE,FALSE,645905.0334373368,6.89510357726155e-4
negative,rel607,s,r1,NegIS_Thymine-2H4,TRUE,FALSE,2240555.797659911,0.002391816675167271
negative,rel607,s,r2,GTP,FALSE,FALSE,3341.012265015162,4.3298503747291e-6
negative,rel607,s,r2,CTP,FALSE,FALSE,1945.2204353195602,2.5209465762798926e-6
negative,rel607,s,r2,UTP,FALSE,FALSE,10081.235014816406,1.3064974248586558e-5
negative,rel607,s,r2,Fructose-1 6-bisphosphate,FALSE,FALSE,11650.203506764592,1.509830973913112e-5
negative,rel607,s,r2,Thiamine pyrophosphate,FALSE,FALSE,251796.03092111193,3.2632000494440833e-4
negative,rel607,s,r2,ATP,FALSE,FALSE,90329.11799512344,1.1706379216131354e-4
negative,rel607,s,r2,Glutathione disulfide,FALSE,FALSE,257995.8459402041,3.343547768202145e-4
negative,rel607,s,r2,Lysine,FALSE,FALSE,2194554.350678381,0.0028440757542699544
negative,rel607,s,r2,"NADP+",FALSE,FALSE,374105.8400191983,4.848298010028765e-4
negative,rel607,s,r2,Pyridoxamine 5-phosphate,FALSE,FALSE,16107.330308952507,2.0874610639535292e-5
negative,rel607,s,r2,Arginine,FALSE,FALSE,137288.594767976,1.7792184713798253e-4
negative,rel607,s,r2,Ornithine,FALSE,FALSE,12498.417166716303,1.6197568868422462e-5
negative,rel607,s,r2,"NADPH",FALSE,FALSE,13259.177617902089,1.718349129652552e-5
negative,rel607,s,r2,Glucose-6-phosphate,FALSE,FALSE,4356.871393012753,5.646372936495986e-6
negative,rel607,s,r2,ADP,FALSE,FALSE,1569167.9970948398,0.002033594043152419
negative,rel607,s,r2,Isocitrate,FALSE,FALSE,528170235.0577948,0.6844925755384413
negative,rel607,s,r2,GMP,FALSE,FALSE,734835.2411033115,9.523241436052864e-4
negative,rel607,s,r2,CMP,FALSE,FALSE,655965.2489969052,8.501110303962407e-4
negative,rel607,s,r2,Aconitate,FALSE,FALSE,6052865.77126052,0.007844330115848399
negative,rel607,s,r2,UDP-D-Glucose,FALSE,FALSE,43327.04097016281,5.615052855237308e-5
negative,rel607,s,r2,UMP,FALSE,FALSE,3736179.132647941,0.0048419746275541785
negative,rel607,s,r2,"NAD+",FALSE,FALSE,3028364.026662138,0.003924667758021439
negative,rel607,s,r2,ADP-D-Glucose,FALSE,FALSE,1714.5897503347603,2.2220562165341062e-6
negative,rel607,s,r2,Dihydroxyacetone phosphate,FALSE,TRUE,212.89197964162832,2.7590153663322186e-7
negative,rel607,s,r2,UDP-N-acetyl-glucosamine,FALSE,FALSE,84643.35205216565,1.0969521226816967e-4
negative,rel607,s,r2,5-Aminoimidazole-4-carboxamide ribonucleotide,FALSE,FALSE,1924.9561510896494,2.4946846796729076e-6
negative,rel607,s,r2,Glycerol-3-phosphate,FALSE,FALSE,41717.473512737706,5.406457803621949e-5
negative,rel607,s,r2,AMP,FALSE,FALSE,8551750.198458834,0.011082808401847815
negative,rel607,s,r2,Deoxyribose phosphate,FALSE,FALSE,1231.1231498045695,1.5954981929690085e-6
negative,rel607,s,r2,N-carbomoyl-L-aspartate,FALSE,FALSE,103851.54023039607,1.3458844048294268e-4
negative,rel607,s,r2,Tartaric acid,FALSE,FALSE,96522.44643191907,1.2509015762356612e-4
negative,rel607,s,r2,Malate,FALSE,FALSE,1491834.9830644394,0.0019333728068269243
negative,rel607,s,r2,Aminoadipic acid,FALSE,FALSE,81262.57552916289,1.0531382862337411e-4
